Institution Name,Main Office,Branch Name,Established Date (MMDDYYY),Acquired Date(MMDDYYY),Street Address,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
Citi Bank,0,la puente branch,12/27/1988,09/25/2008,925 NORTH HACIENDA BLVD,Los Angeles,CA,91744,34.0364,-117.9501,87622,90356,98806,101342,107012,119291,144752
Citi Bank,0,hacienda heights branch,1 de enero de 1919,09/25/2008,17160-D COLIMA ROAD,Los Angeles,CA,91745,33.99069,-117.93349,134082,153344,203315,269990,349398,422258,564562
Citi Bank,0,la verne branch,11/28/2005,09/25/2008,"2086 FOOTHILL BLVD., SUITE B",Los Angeles,CA,91750,34.11332,-117.7655,42004,41359,47323,50751,57764,67666,84810
Citi Bank,0,mira loma - eastvale branch,03/14/2005,09/25/2008,6060 HAMNER AVE,Riverside,CA,91752,33.97812,-117.55829,43935,51214,58580,69287,74377,87041,102774
Citi Bank,0,monterey park branch,01/01/1889,09/25/2008,459 SOUTH ATLANTIC BOULEVARD,Los Angeles,CA,91754,34.05668,-118.13459,181289,191143,217453,264633,291377,318539,365830
Citi Bank,0,south ontario branch,2 de abril de 2005,09/25/2008,2633 E RIVERSIDE DR,San Bernardino,CA,91761,34.01916,-117.59494,25395,28644,32754,34608,39038,42470,52975
Citi Bank,0,mountain & 4th banking center branch,08/21/2012,,1070 NORTH MOUNTAIN AVENUE,San Bernardino,CA,91762,34.07758,-117.67011,,,,5818,11347,15854,20812
Citi Bank,0,montclair plaza branch,12/27/1988,09/25/2008,9133 CENTRAL AVE,San Bernardino,CA,91763,34.08836,-117.6895,75930,78201,83198,87241,89436,95076,108627
Citi Bank,0,diamond bar branch,1 de enero de 1919,09/25/2008,1100 S DIAMOND BAR BLVD,Los Angeles,CA,91765,34.00309,-117.80984,155224,170211,197394,213072,229386,248593,275228
Citi Bank,0,golden springs branch,5 de mayo de 1965,09/25/2008,334 SOUTH DIAMOND BAR BOULEVARD,Los Angeles,CA,91765,34.01918,-117.80845,102699,114443,129945,143149,156612,177175,172808
Citi Bank,0,diamond bar blvd & cold springs,12/17/2013,,2717 SOUTH DIAMOND BAR BLVD,Los Angeles,CA,91765,33.97566,-117.83631,,,,,10796,43768,65273
Citi Bank,0,pomona branch,01/01/1889,09/25/2008,100 WEST SECOND STREET,Los Angeles,CA,91766,34.05783,-117.75076,92841,93127,100602,105241,106956,110090,121313
Citi Bank,0,garey and philadelphia food 4 less,12 de diciembre de 2013,,2090 SOUTH GAREY AVENUE,Los Angeles,CA,91766,34.0344,-117.74921,,,,,1817,3170,4222
Citi Bank,0,foothill and garey branch,04/23/2013,,110 E FOOTHILL BLVD,Los Angeles,CA,91767,,,,,,1364,4122,8823,13556
Citi Bank,0,san dimas branch,7 de agosto de 1957,09/25/2008,1198 VIA VERDE,Los Angeles,CA,91773,34.07272,-117.83047,76757,78860,88841,91197,108716,128995,136519
Citi Bank,0,arrow hwy & lone hill avenue banking center,11 de agosto de 2011,,1001 WEST ARROW HWY,Los Angeles,CA,91773,34.10674,-117.82709,,,6140,18287,27169,40611,47880
Citi Bank,0,san gabriel branch,5 de mayo de 1965,09/25/2008,120 WEST LAS TUNAS DRIVE,Los Angeles,CA,91776,34.10268,-118.10048,159902,165423,175999,193766,202158,227515,305084
Citi Bank,0,temple city camellia branch,12/27/1988,09/25/2008,9647 E. LAS TUNAS DR.,Los Angeles,CA,91780,34.10693,-118.05921,114218,126508,146151,164842,182404,187828,226988
Citi Bank,0,temple city branch,01/01/1889,09/25/2008,8905 LAS TUNAS DRIVE,Los Angeles,CA,91780,34.10368,-118.07402,133276,142108,162778,174086,196983,227815,268841
Citi Bank,0,upland - colonies crossroads branch,8 de agosto de 2005,09/25/2008,"1905 NORTH CAMPUS AVE,",San Bernardino,CA,91784,34.13211,-117.6392,49216,57894,62650,69578,83814,86202,102520
Citi Bank,0,upland branch,02/26/1993,09/25/2008,31 WEST FOOTHILL BOULEVARD,San Bernardino,CA,91786,34.10706,-117.65183,132304,135543,147688,156515,173345,188790,210382
Citi Bank,0,la puente & lemon banking center branch,2 de julio de 2012,,300 NORTH LEMON AVENUE,Los Angeles,CA,91789,34.01893,-117.86516,,,19968,41538,66705,86582,122199
Citi Bank,0,west covina branch,01/01/1889,09/25/2008,100 SOUTH VINCENT AVENUE,Los Angeles,CA,91790,34.07054,-117.92666,219909,223072,240426,244413,258956,287722,314257
Citi Bank,0,citrus & workman bking ctr branch,5 de mayo de 1965,09/25/2008,2800 EAST WORKMAN AVENUE,Los Angeles,CA,91791,34.07527,-117.88686,90641,92384,97495,101360,114851,134248,150630
Citi Bank,0,azusa and rowland branch,12/15/2011,,455 NORTH AZUSA AVENUE,Los Angeles,CA,91791,34.07827,-117.90786,,,6670,14773,18450,25949,44380
Citi Bank,0,alhambra valley blvd branch,01/01/1889,09/25/2008,401 EAST VALLEY BOULEVARD,Los Angeles,CA,91801,34.07892,-118.11756,336919,353073,409054,465316,507329,566721,640386
Citi Bank,0,alhambra - main street branch,08/22/2005,09/25/2008,808 E MAIN STREET,Los Angeles,CA,91801,34.09899,-118.11872,54979,59348,63719,69899,74857,85258,103361
Citi Bank,0,main & raymond banking center branch,11 de abril de 2009,,2121 WEST MAIN STREET,Los Angeles,CA,91801,34.09192,-118.14629,7203,19248,30976,51147,57437,67808,78867
Citi Bank,0,main & 5th alhambra banking center,11 de diciembre de 2013,,"410 WEST MAIN STREET, SUITE 330",Los Angeles,CA,91801,34.09273,-118.13199,,,,,7040,13712,23022
Citi Bank,0,atlantic & valley banking center branch,11/15/2012,,1000 WEST VALLEY BOULEVARD,Los Angeles,CA,91803,34.07787,-118.13411,,,,13038,31530,40837,58524
Citi Bank,0,alpine branch,11 de enero de 1934,09/25/2008,1271 TAVERN ROAD,San Diego,CA,91901,32.83811,-116.77827,63518,70568,69514,78038,85747,99109,118938
Citi Bank,0,bonita branch,11 de enero de 1934,09/25/2008,4500 BONITA ROAD,San Diego,CA,91902,32.66164,-117.03057,130066,140136,150022,149163,157463,171116,206551
Citi Bank,0,terra nova branch,06/30/1988,09/25/2008,330 EAST H STREET,San Diego,CA,91910,32.64122,-117.05069,85842,86478,85541,84859,87254,94062,100635
Citi Bank,0,h street branch,11 de enero de 1934,09/25/2008,501 H STREET,San Diego,CA,91910,32.63197,-117.0858,133150,132725,131294,126014,122358,133263,148365
Citi Bank,0,telegraph canyon branch,11/29/1957,09/25/2008,503 TELEGRAPH CANYON ROAD,San Diego,CA,91910,32.62874,-117.04182,77944,76322,81700,78544,77272,80216,92850
Citi Bank,0,bonita point plaza branch,12 de julio de 2010,,770 OTAY LAKES RD,San Diego,CA,91910,32.64572,-117.00096,,8477,10254,13945,13621,16280,20689
Citi Bank,0,chula vista naples branch,7 de enero de 2009,,1120 BROADWAY,San Diego,CA,91911,32.60922,-117.08104,5651,11315,19685,21945,26651,28872,32401
Citi Bank,0,east palomar and medical center branch,12 de junio de 2011,,605 EAST PALOMAR STREET,San Diego,CA,91911,32.61464,-117.02684,,,4378,11326,13546,17091,24546
Citi Bank,0,chula vista-eastlake terraces branch,11/15/2004,09/25/2008,2121 OLYMPIC PKWY,San Diego,CA,91915,32.62844,-116.96665,33945,36347,45746,40305,48126,47820,59494
Citi Bank,0,otay lakes and eastlake pkwy branch,12/14/2011,,2245 OTAY LAKES ROAD,San Diego,CA,91915,32.64729,-116.96805,,,4435,13278,24387,35023,45870
Citi Bank,0,imperial beach branch,11 de enero de 1934,09/25/2008,1100 PALM AVE,San Diego,CA,91932,32.58394,-117.11025,57346,58357,62325,63687,69593,166324,182015
Citi Bank,0,la mesa branch,1 de enero de 1926,09/25/2008,4791 SPRING STREET,San Diego,CA,91941,32.76561,-117.02067,77379,81519,90599,98070,98792,100302,111125
Citi Bank,0,grossmont branch,11 de enero de 1934,09/25/2008,5505 GROSSMONT CTR DR,San Diego,CA,91942,32.77871,-117.00736,77688,76538,87635,96646,103054,115596,129701
Citi Bank,0,national city branch,1 de enero de 1919,09/25/2008,1130 PLAZA BLVD STE 102,San Diego,CA,91950,32.67712,-117.09551,67346,66992,69513,72034,76524,83813,88992
Citi Bank,0,spring valley branch,11 de enero de 1934,09/25/2008,619 SWEETWATER RD,San Diego,CA,91977,32.7079,-117.01113,47728,49073,52426,53119,54439,58732,64440
Citi Bank,0,grand and madison branch,1 de enero de 1929,09/25/2008,699 GRAND AVE,San Diego,CA,92008,33.16172,-117.34781,85422,81788,83936,92891,105134,112442,122240
Citi Bank,0,el camino real and marron branch,7 de agosto de 1957,09/25/2008,2580 EL CAMINO REAL,San Diego,CA,92008,33.17823,-117.32656,99004,103160,107934,117640,121730,129303,150630
Citi Bank,0,la costa branch,12/18/1995,09/25/2008,"6985 EL CANINO REAL, SUITE 101",San Diego,CA,92009,33.10279,-117.26675,87905,94236,91622,93109,96837,100078,115648
Citi Bank,0,bressi ranch banking center branch,2 de enero de 2011,,2663 GATEWAY ROAD,San Diego,CA,92009,33.12793,-117.24893,,7085,16543,22490,37695,38918,51338
Citi Bank,0,la costa town square baranch,11 de julio de 2014,,3340 VIA MERCATO,San Diego,CA,92009,33.09305,-117.24852,,,,,,7539,14248
Citi Bank,0,palomar airport branch,11 de junio de 1981,09/25/2008,2219 PALOMAR AIRPORT ROAD,San Diego,CA,92011,33.12563,-117.27496,52120,55775,68558,79432,94127,108786,117891
Citi Bank,0,poinsettia village bnkg ctr branch,12/16/2009,,7176 AVENIDA ENCINAS,San Diego,CA,92011,33.09953,-117.31059,4914,14207,23464,29900,36853,45773,55315
Citi Bank,0,del mar branch,7 de agosto de 1957,09/25/2008,2770 VIA DE LA VALLE,San Diego,CA,92014,32.98106,-117.24763,101544,108090,111063,128935,153307,155782,193916
Citi Bank,0,rancho san diego east branch,06/30/1989,09/25/2008,2644 JAMACHA ROAD,San Diego,CA,92019,32.74395,-116.93209,131505,136089,149917,161245,173463,182813,209562
Citi Bank,0,el cajon branch,01/01/1889,09/25/2008,866 NORTH JOHNSON AVENUE,San Diego,CA,92020,32.80674,-116.97101,88388,86423,89791,94514,100328,102446,114933
Citi Bank,0,avocado and chase branch,12 de enero de 2010,,1133 AVOCADO BLVD,San Diego,CA,92020,32.78,-116.95792,,4791,12875,19488,25156,32244,45699
Citi Bank,0,el cajon east branch,11/29/1957,09/25/2008,1790 EAST MAIN STREET,San Diego,CA,92021,32.81453,-116.91699,60745,61417,67382,72532,79569,83448,97370
Citi Bank,0,encinitas branch,7 de agosto de 1957,09/25/2008,105 NORTH EL CAMINO REAL,San Diego,CA,92024,33.04624,-117.25941,165999,193014,216116,215869,233110,252044,277909
Citi Bank,0,el camino real & leucadia banking center,9 de diciembre de 2012,,1080 NORTH EL CAMINO REAL,San Diego,CA,92024,33.06727,-117.26246,,,,8083,18918,32410,43602
Citi Bank,0,escondido branch,01/01/1889,09/25/2008,150 N CENTRE CITY PARKWAY,San Diego,CA,92025,33.11969,-117.08692,132545,151011,158743,154554,160377,151293,151902
Citi Bank,0,escondido south branch,06/30/1989,09/25/2008,325 WEST FELICITA AVENUE,San Diego,CA,92025,33.10439,-117.07339,57521,60917,66334,73880,79352,83453,102898
Citi Bank,0,del norte branch,11 de enero de 1934,09/25/2008,326-C W EL NORTE PKWY,San Diego,CA,92026,33.14231,-117.0951,83896,81467,98320,99376,96487,111187,109906
Citi Bank,0,escondido valley parkway bnkg ctr br,12/15/2009,,1401 EAST VALLEY PARKWAY,San Diego,CA,92027,33.13268,-117.06224,6064,9673,15918,23265,28036,31452,37980
Citi Bank,0,fallbrook branch,06/30/1987,09/25/2008,1091 SOUTH MISSION ROAD,San Diego,CA,92028,33.37297,-117.25354,112434,112970,112150,121116,147190,159357,174125
Citi Bank,0,la jolla downtown branch,7 de agosto de 1957,09/25/2008,7777 GIRARD AVENUE,San Diego,CA,92037,32.84483,-117.27393,123159,140388,153404,148291,162548,181445,209243
Citi Bank,0,la jolla village center branch,12/20/2002,09/25/2008,8807 VILLA LA JOLLA DRIVE,San Diego,CA,92037,32.86769,-117.23329,54895,67650,81192,97150,124804,166559,199443
Citi Bank,0,birdrock banking center,5 de julio de 2013,,5605 LA JOLLA BLVD,San Diego,CA,92037,32.814,-117.26957,,,,8060,13843,26394,31301
Citi Bank,0,lakeside branch,06/30/1988,09/25/2008,9558 WINTERGARDENS BOULEVARD,San Diego,CA,92040,32.85186,-116.93114,64691,62924,65634,70193,76792,83164,96635
Citi Bank,0,oceanside branch,10/18/1968,09/25/2008,801 MISSION AVENUE,San Diego,CA,92054,33.19737,-117.37704,42347,43442,49817,49732,49553,47823,51314
Citi Bank,0,oceanside & state tree banking center branch,02/22/2012,,1710 OCEANSIDE BOULEVARD,San Diego,CA,92054,33.19136,-117.36087,,,2010,4269,10331,14306,17920
Citi Bank,0,oceanside branch,04/23/2007,09/25/2008,4147 OCEANSIDE BOULEVARD,San Diego,CA,92056,33.20632,-117.28778,22279,27010,28875,33647,36475,43879,55256
Citi Bank,0,college bridge branch,12 de noviembre de 1995,09/25/2008,615 COLLEGE BOULEVARD,San Diego,CA,92057,33.24292,-117.28979,51223,48180,54700,61053,63008,66884,77057
Citi Bank,0,mission ave branch,1 de enero de 1919,09/25/2008,3748 MISSION AVE,San Diego,CA,92058,33.22473,-117.33235,94394,88260,88706,88097,92746,94711,108333
Citi Bank,0,poway branch,4 de octubre de 1995,09/25/2008,12380 POWAY ROAD,San Diego,CA,92064,32.95187,-117.06327,47328,51601,57518,60914,73602,77738,95498
Citi Bank,0,ramona branch,11 de enero de 1934,09/25/2008,1467 MAIN STREET,San Diego,CA,92065,33.03783,-116.87618,139991,137916,143890,145922,150180,160063,177696
Citi Bank,0,rancho santa fe branch,1 de enero de 1972,09/25/2008,6041 LA FLECHA,San Diego,CA,92067,33.01903,-117.20299,38044,44041,49844,58574,61231,74668,71410
Citi Bank,0,santee branch,11 de enero de 1934,09/25/2008,10 TOWN CENTER PKWY,San Diego,CA,92071,32.83916,-116.98833,61743,69422,75659,80735,84700,103011,105126
Citi Bank,0,solana beach branch,1 de enero de 1919,09/25/2008,607 LOMAS SANTA FE,San Diego,CA,92075,32.99609,-117.26039,49490,50520,60419,61519,68985,75485,89081
Citi Bank,0,san marcos branch,11 de enero de 1934,09/25/2008,348 S. TWIN OAKS VALLEY ROAD,San Diego,CA,92078,33.13135,-117.1647,60850,61212,69694,76869,84226,91214,111431
Citi Bank,0,west san marcos branch,12 de marzo de 2007,09/25/2008,"1921 WEST SAN MARCOS STREET, SUITE 170",San Diego,CA,92078,33.13212,-117.21025,22316,26775,25928,28960,31038,38757,45660
Citi Bank,0,san elijo road banking ctr branch,11 de agosto de 2011,,1705 SAN ELIJO ROAD,San Diego,CA,92078,33.09422,-117.207,,,7255,13487,18153,34061,44363
Citi Bank,0,vista/melrose branch,11 de enero de 1934,09/25/2008,1641 SOUTH MELROSE DRIVE,San Diego,CA,92081,33.16601,-117.24675,92279,92203,98795,104190,113596,124696,132548
Citi Bank,0,vista stater brothers bnk ctr branch,07/21/2010,,780 SYCAMORE AVENUE,San Diego,CA,92083,33.16287,-117.21827,,2269,3997,6014,7223,8454,18298
Citi Bank,0,university and sycamore branch,07/19/2011,,1810 UNIVERSITY DRIVE,San Diego,CA,92083,33.17053,-117.21571,,,7039,12416,16340,19058,23797
Citi Bank,0,985 e vista way branch,12/27/1988,09/25/2008,985 E VISTA WAY,San Diego,CA,92084,33.21191,-117.22953,91400,83919,87996,89983,88787,97391,113912
Citi Bank,0,university of california-san diego l,9 de julio de 2010,,"9700 GILMAN DRIVE, PMB 275",San Diego,CA,92093,32.87303,-117.23767,,4070,11074,18719,34780,51249,87892
Citi Bank,0,first and broadway branch,5 de octubre de 1999,09/25/2008,101 WEST BROADWAY,San Diego,CA,92101,32.71563,-117.16426,90597,95236,94623,95752,103250,125006,136296
Citi Bank,0,san diego little italy branch,10/17/2005,09/25/2008,1415 INDIA ST,San Diego,CA,92101,32.72004,-117.16829,22096,25034,32680,33686,40942,56815,69637
Citi Bank,0,broadway and 7th branch,07/17/2006,09/25/2008,"707 BROADWAY, SUITE 1",San Diego,CA,92101,32.71564,-117.158,9642,11107,15557,19250,23430,27916,37923
Citi Bank,0,san diego hillcrest branch,5 de mayo de 1965,09/25/2008,3800 FIFTH AVENUE,San Diego,CA,92103,32.74727,-117.16042,109069,114667,127171,133138,134593,143186,158573
Citi Bank,0,park west branch,12/27/1956,09/25/2008,2551 5TH AVENUE,San Diego,CA,92103,32.73193,-117.16024,73716,92087,119164,93913,100495,103307,112974
Citi Bank,0,washington & dove banking center,08/21/2012,,365 WEST WASHINGTON,San Diego,CA,92103,32.74977,-117.16685,,,,7593,15459,17150,26722
Citi Bank,0,north park branch,1 de enero de 1919,09/25/2008,3921 30TH STREET,San Diego,CA,92104,32.74906,-117.13016,73663,74872,96858,107079,123010,122617,121653
Citi Bank,0,city heights branch,5 de mayo de 1965,09/25/2008,4440 WIGHTMAN AVENUE,San Diego,CA,92105,32.74789,-117.09994,34425,36802,40767,40351,42392,48446,58707
Citi Bank,0,rosencrans branch,7 de agosto de 1957,09/25/2008,1740 ROSECRANS STREET,San Diego,CA,92106,32.72899,-117.22549,53139,55867,61609,61688,62756,77728,78091
Citi Bank,0,ocean beach branch,1 de enero de 1919,09/25/2008,1881 SUNSET CLIFFS BLVD,San Diego,CA,92107,32.74451,-117.24778,78164,79169,87256,88138,93519,107494,115520
Citi Bank,0,mission valley branch,1 de enero de 1919,09/25/2008,5111 MISSION CENTER RD.,San Diego,CA,92108,32.76865,-117.15397,111890,120924,128977,139958,145706,167730,191352
Citi Bank,0,pacific beach branch,11 de enero de 1934,09/25/2008,1000 GARNET AVENUE,San Diego,CA,92109,32.79743,-117.25154,91697,101869,112940,118777,141058,152343,178611
Citi Bank,0,mission bay drive branch,01/01/1889,09/25/2008,4650 MISSION BAY DRIVE,San Diego,CA,92109,32.80572,-117.21886,79563,82003,86964,89143,98810,109616,122742
Citi Bank,0,midway drive branch,1 de enero de 1919,09/25/2008,3609 MIDWAY AVENUE,San Diego,CA,92110,32.75313,-117.21675,66491,68977,71646,77465,86315,89800,97639
Citi Bank,0,clairemont branch,1 de enero de 1919,09/25/2008,5825 BALBOA AVE.,San Diego,CA,92111,32.82016,-117.17832,128559,140465,145833,143811,158674,172811,198414
Citi Bank,0,gateway center drive branch,04/17/1995,09/25/2008,4415 IMPERIAL AVENUE,San Diego,CA,92113,32.70406,-117.10143,24010,25059,27651,28287,28401,30930,35602
Citi Bank,0,college center branch,11 de enero de 1934,09/25/2008,4627 COLLEGE AVENUE,San Diego,CA,92115,32.76246,-117.06691,81244,77654,80689,83367,88924,93370,101593
Citi Bank,0,college grove branch,7 de agosto de 1957,09/25/2008,3490 COLLEGE AVENUE,San Diego,CA,92115,32.74414,-117.0534,84878,84250,84646,89650,85973,89774,93773
Citi Bank,0,kensington branch,11 de enero de 1934,09/25/2008,4078 ADAMS AVE,San Diego,CA,92116,32.76325,-117.1077,67442,69030,77242,76377,85214,93300,100646
Citi Bank,0,san diego - clairemont square branch,10/31/2005,09/25/2008,4723 B CLAIREMONT DR,San Diego,CA,92117,32.82482,-117.19992,23953,27156,32744,33762,35718,41753,47997
Citi Bank,0,coronado branch,11 de enero de 1934,09/25/2008,1000 ORANGE AVENUE,San Diego,CA,92118,32.68497,-117.17967,129739,143998,169222,191032,199126,203097,236855
Citi Bank,0,san carlos branch,10 de octubre de 1969,09/25/2008,8850 NAVAJO ROAD,San Diego,CA,92119,32.80295,-117.00703,173963,179457,189352,201284,211721,226157,238929
Citi Bank,0,mission gorge branch,06/20/1968,09/25/2008,6116 MISSION GORGE ROAD,San Diego,CA,92120,32.78569,-117.09774,78782,82059,86874,96705,97652,106444,129334
Citi Bank,0,san diego - sorrento valley branch,05/31/2005,09/25/2008,9450 SCRANTON RD,San Diego,CA,92121,32.89459,-117.20228,21285,29439,45194,42307,54392,61984,82594
Citi Bank,0,university city branch,7 de agosto de 1957,09/25/2008,4111 GOVERNOR DRIVE,San Diego,CA,92122,32.85444,-117.20162,138610,152467,175368,173618,181884,195866,213946
Citi Bank,0,kearny mesa branch,8 de marzo de 1981,09/25/2008,5303 RUFFIN ROAD,San Diego,CA,92123,32.83186,-117.12666,43771,60917,85401,85611,80161,85412,95888
Citi Bank,0,tierrasanta branch,7 de agosto de 1957,09/25/2008,10505 TIERRASANTA BOULEVARD,San Diego,CA,92124,32.82324,-117.10237,68427,73478,76419,75237,82794,94015,111570
Citi Bank,0,mira mesa branch,11 de enero de 1934,09/25/2008,8222 MIRA MESA BOULEVARD,San Diego,CA,92126,32.91274,-117.14599,123911,135680,144643,156083,164028,175586,204617
Citi Bank,0,mira mesa & maribury bnkg ctr branch,4 de enero de 2010,,9025 MIRA MESA BLVD,San Diego,CA,92126,32.91514,-117.13109,1870,7001,12465,18845,25205,30061,35515
Citi Bank,0,san diego 4s ranch branch,09/25/2008,,10429 CRAFTSMAN WAY,San Diego,CA,92127,33.02024,-117.11369,24271,31932,47244,55113,64762,76069,95855
Citi Bank,0,carmel mountain ranch branch,06/30/1988,09/25/2008,11995 CARMEL MOUNTAIN ROAD,San Diego,CA,92128,32.98271,-117.07624,73041,73133,82241,88401,100434,150215,135271
Citi Bank,0,bernardo center branch,3 de junio de 1964,09/25/2008,16861 BERNARDO CENTER DRIVE,San Diego,CA,92128,33.02084,-117.07464,187599,200558,222480,239328,262644,290023,339862
Citi Bank,0,rancho penasquitos branch,06/30/1988,09/25/2008,13275 BLACK MOUNTAIN ROAD,San Diego,CA,92129,32.95894,-117.12657,94049,100569,113391,123321,137846,160725,177011
Citi Bank,0,piazza carmel branch,7 de enero de 2007,09/25/2008,"3830 VALLEY CENTRE DRIVE, SUITE 707",San Diego,CA,92130,32.93805,-117.23018,24206,32313,40292,50718,61889,94867,111180
Citi Bank,0,scripps ranch branch,1 de enero de 1919,09/25/2008,9994 SCRIPPS RANCH BLVD,San Diego,CA,92131,32.90297,-117.09852,91315,93691,104369,101614,111557,124362,142649
Citi Bank,0,scripps poway branch,6 de mayo de 2000,09/25/2008,10541 SCRIPPS POWAY PARKWAY,San Diego,CA,92131,32.93725,-117.10112,77096,83063,94517,105373,111643,128110,148586
Citi Bank,0,82-462 highway 111 branch,12/27/1988,09/25/2008,82462 US HIGHWAY 111,Riverside,CA,92201,33.71491,-116.22572,54428,53235,56290,55485,56617,60648,67278
Citi Bank,0,jackson and showcase branch,10 de abril de 2011,,"42425 EAST JACKSON STREET, SUITE E",Riverside,CA,92203,33.74183,-116.21675,,,6261,9590,14707,20371,25566
Citi Bank,0,palm desert stater bros branch,5 de julio de 2010,,78210 VARNER RD,Riverside,CA,92211,33.75092,-116.32797,1505,7432,14885,17770,24323,27999,29548
Citi Bank,0,banning branch,12/27/1988,09/25/2008,1118 W RAMSEY ST,Riverside,CA,92220,33.92542,-116.88892,63501,56714,54794,51753,51968,53835,56218
Citi Bank,0,beaumont highland springs branch,7 de julio de 2009,,1693 2ND ST,Riverside,CA,92223,33.92599,-116.98171,15531,22001,29598,37467,46602,53398,66260
Citi Bank,0,cathedral city stater bros. banking center,5 de marzo de 2010,,67800 VISTA CHINO,Riverside,CA,92234,33.84489,-116.47882,604,5022,8063,10305,11399,14221,15075
Citi Bank,0,desert hot springs branch,1 de enero de 1919,09/25/2008,PALM DR AND 2 BUNCH PALMS TR,Riverside,CA,92240,33.95372,-116.50131,37822,36972,40211,39952,42101,41241,43786
Citi Bank,0,imperial valley branch,7 de enero de 2002,09/25/2008,2303 NORTH COTTONWOOD DRIVE,Imperial,CA,92243,32.75589,-115.60226,53360,52631,52374,58264,67288,129539,148284
Citi Bank,0,la quinta branch,05/17/2004,09/25/2008,78805 HWY 111,Riverside,CA,92253,33.71222,-116.2917,75997,76082,90200,109861,125103,116734,131084
Citi Bank,0,palm desert branch,1 de enero de 1919,09/25/2008,72705 HWY 111,Riverside,CA,92260,33.7217,-116.39608,151840,154479,165915,173311,182128,178345,190242
Citi Bank,0,country club and cook branch,07/31/2012,,74-930 COUNTRY CLUB DR,Riverside,CA,92260,,,,,,11126,22495,32837,56235
Citi Bank,0,palm springs branch,1 de enero de 1919,09/25/2008,499 S PALM CANYON DR,Riverside,CA,92262,33.81625,-116.54677,152864,148708,161327,157252,157556,165973,168661
Citi Bank,0,palm springs stater bros branch,06/15/2010,,1717 E VISTA CHINO,Riverside,CA,92262,33.84478,-116.52509,759,3769,5465,9235,10136,12169,13608
Citi Bank,0,palm canyon and barona branch,12 de julio de 2011,,"2465 EAST PALM CANYON DRIVE, BUILDING D",Riverside,CA,92264,33.80138,-116.52228,,,7268,13998,26890,34872,47227
