product_id,product_name,product_description
4311,ARTICULOS DE PIEL,Cinturon para caballero marca UREÑA
4312,ARTICULOS DE PIEL,Cinturon para caballero marca FERI
4313,ARTICULOS DE PIEL,Cartera para caballero marca PEZ
4314,JOYERIA DE FANTASIA,Pulsera marca SIN MARCA en bolsa conteniendo 12 pzas
4315,JOYERIA DE FANTASIA,Aretes marca SIN AMRCA en bolsa conteniendo 12 pares
4316,ARTICULOS PARA EL CABELLO,Diadema marca SIN MARCA en bolsa conteniendo 12 pzas
4317,JOYERIA DE FANTASIA,Prendedor marca SIN MARCA en bolsa conteniendo 12 pzas
4318,JOYERIA DE FANTASIA,Collar marca SIN MARCA en bolsa conteniendo 12 pzas
4319,JOYERIA DE FANTASIA,Anillo marca SIN MARCA en caja conteniendo 50 pzas
4320,JOYERIA DE FANTASIA,Anillo marca SIN MARCA en caja conteniendo 24 pzas
4321,JOYERIA DE FANTASIA,Pulsera marca SIN MARCA
4322,LENTES PARA SOL,Lentes para el sol marca SIN MARCA en caja conteniendo 24 pzas
4323,ARTICULOS PARA EL CABELLO,Adorno para el cabello marca SIN MARCA en caja conteniendo 24 pzas
4324,ARTICULOS DE BELLEZA,Cepillo con espejo marca SIN MARCA en bolsa conteniendo 24 pzas
4325,JOYERIA DE FANTASIA,Peine marca ALIERTE en bolsa conteniendo 12 pzas
4326,ARTICULOS DE FERRETERIA,Bandola con seguro marca FIERO conteniendo 1 pza
4327,ARTICULOS DE FERRETERIA,Juego de puntas para desarmador marca TRUPER en empaque de plastico conteniendo 5 pzas
4328,ARTICULOS DE FERRETERIA,Brocha para todo tipo de pintura marca EXITO en bolsa de plastico
4329,ARTICULOS DE FERRETERIA,Masking marca TUCK en empaque de plastico conteniendo un rollo
4330,ARTICULOS DE FERRETERIA,Pegamento instantaneo marcaa KOLA LOKA en blister cont. net. 2 g
4331,ARTICULOS DE FERRETERIA,Pinza de punta y corte marca MEXTOOL modelo B04506 en blister de carton
4332,ARTICULOS DE FERRETERIA,Plastiprotector de uso rudo marca AKSI modelo 106922  en bolsa de plastico
4333,ARTICULOS DE FERRETERIA,Brocha para pintura vinilica o de esmalte marca MEXTOOL modelo 30N09 en bolsa de plastico
4334,ARTICULOS DE FERRETERIA,Pistola plastica marca MEXTOOL modelo 300801 en blister conteniendo 1 pza
4335,ARTICULOS DE FERRETERIA,Brocha marca PERFECT en empaque de plastico conteniendo 1 pza
4336,ARTICULOS DE FERRETERIA,Set de pinza con ounta larga marca IRWIN VISE-GRIP en empaque conteniendo 1 pza
4337,ARTICULOS DE FERRETERIA,Cinte de aislar marca SOPRANO en bolsa de plastico conteniendo 20 metros
4338,ARTICULOS DE FERRETERIA,Broca plana marca TRUPER modelo PT-1/2 en empaque de carton
4339,ARTICULOS DE FERRETERIA,Pinza de presion quijada recta marca URREA modelo 293R en blister
4340,ARTICULOS DE FERRETERIA,Formon marca PRETUL modelo FT-1/4 P en blister
4341,ARTICULOS DE FERRETERIA,Hilo tipo cruceta para desbraladora cissline trimmer line marca TRUPER modelo HTA-80 en blister
4342,ARTICULOS DE FERRETERIA,Llave milimetrica marca PRETUL
4343,ARTICULOS DE FERRETERIA,Pinzas de chofer marca TRUPER
4344,ARTICULOS DE FERRETERIA,Juego de pinzas y dados con desarmador marca TRUPER conteniendo 26 pzas
4345,ARTICULOS DE FERRETERIA,Llave de plomero marca TRUPER
4346,ARTICULOS DE FERRETERIA,Brocha marca MAX TOOL
4347,ARTICULOS DE FERRETERIA,Plati loka marca SIN MARCA cont. net. 20 g
4348,ARTICULOS DE FERRETERIA,Siliflex sellador de silicon marca SIN MARCA cont. net. 72 g
4349,APARATOS ELECTRICOS,cajacon sierra caladora marca SKIL mod 4003
4350,APARATOS ELECTRICOS,caja con sierra caladora marca SKIL modelo 4003
4351,APARATOS ELECTRICOS,caja con talado mrca VOSCH modelo GBM16-2
4352,APARATOS ELECTRICOS,cajacon taladro marca BOSCH modelo GBM15-2
4353,APARATOS ELECTRICOS,caja con taladro marca BOSCH modelo GBM23-2
4354,APARATOS ELECTRICOS,cajacon taladro amrca BOSCH modelo GBM23-2
4355,ARTICULOS DE FERRETERIA,"caja con lijas de 9"" x 11"" /230mm x 280mm marca FANDILI"
4356,ARTICULOS DE FERRETERIA,empaque con pinza sacabocados mrca TRUPER mod PSA9
4357,ARTICULOS DE FERRETERIA,emapquecon pegamento marca KOLA LOKA 5g
4358,ARTICULOS DE FERRETERIA,empaquecon pinza telefonica mrca STEREN
4359,ARTICULOS DE FERRETERIA,empaque con cinta de montaje marca TRUPER
4360,APARATOS ELECTRICOS,empaque con multicontacto con supresor de picos amrca STEREN mod 905-006
4361,APARATOS ELECTRICOS,empaque con multicontacto con  supresor de picos mrca STEREN mod 905-006
4362,APARATOS ELECTRICOS,emapquecon extension electrica  marca VOLTECH mod ED58
4363,APARATOS ELECTRICOS,empaque con extension electrica marca VOLTECH
4364,ARTICULOS DE FERRETERIA,Brocha marca PRETUL modelo BRP-1/2 en empaque de plastico
4365,ARTICULOS DE FERRETERIA,Pegamento instantaneo marca KOLA LOKA en empaque tipo blister cont. net. 3 5 g
4366,ARTICULOS DE FERRETERIA,Bandola mosquiton limite de carga 350 kilogramos  marca FIERO modelo BMA-318 en empaque de carton
4367,ARTICULOS DE FERRETERIA,Pinza de extension marca TRUPER en empaque de carton conteniendo 1 pza
4368,ARTICULOS DE FERRETERIA,Desarmador plano punta magnetica marca TRUPER modelo DG-1/8X 6B en empaque de plastico
4369,PILAS,Pila alcalina marca DURACELL en empaque de carton conteniendo un pza
4370,ARTICULOS DE FERRETERIA,Llave combinada marca PRETUL en blister conteniendo 1 pza
4371,ARTICULOS DE FERRETERIA,Pinzas de electricista marca TULMEX en blister conteniendo 1 pza
4372,ARTICULOS DE FERRETERIA,Pinzas de chofer marca PRETUL en blister conteniendo 1 pza
4373,PILAS,Pilas alcalinas marca DURACELL en blister de plastico conteniendo 2 pzas
4374,ARTICULOS DE FERRETERIA,Brocha para pintar marca ROTTER en blister de plastico
4375,ARTICULOS DE FERRETERIA,Grapas para cable marca FULGORE en bolsa de plastico conteniendo 100 pzas
4376,ARTICULOS DE FERRETERIA,Llaves de acero marca HECORT en blister de plastico
4377,PILAS,Pilas alcalinas marca VOLTECH en blister dd plastico conteniendo 2 pzas
4378,ARTICULOS DE FERRETERIA,Brocha para pintar marca EXITO en blsiter de plastico conteniendo 1 pza
4379,ARTICULOS DE FERRETERIA,Taquetes de plastico marca FIERO en bolsa d eplastico conteniendo 50 pzas
4380,ARTICULOS DE FERRETERIA,Pijas para lamina marca C N en caja de carton conteniendo 100 pzas
4381,ARTICULOS DE FERRETERIA,Desarmador punta de cruz marca PRETUL modelo 21474 en blister conteniendo 1 pza
4382,ARTICULOS DE FERRETERIA,Pinzas de electricista marca PRETUL modelo PEI-8P en blister conteniendo 1 pza
4383,ARTICULOS DE FERRETERIA,Brocha para todo tipo de barniz y pintura marca SIN MARCA en bolsa de plastico conteniendo un pza
4384,ARTICULOS DE FERRETERIA,Pinza de electricista marca CUERVO modelo PUN-8 en blister conteniendo 1 pza
4385,ARTICULOS DE FERRETERIA,Desarmador de punta de cruz marca NICHOLSON modelo N1199-12 en blister conteniendo 1 pza
4386,ARTICULOS DE FERRETERIA,Brocha para todo tipo de pintura marca MN PANCHO modelo 19AH022 en bolsa de plastico conteniendo 1 pza
4387,PILAS,Pilas alcalinas triple A extra duracion marca EVEREADY en blister conteniendo 4 pzas
4388,ARTICULOS DE FERRETERIA,Rodillo marca EXITO modelo baja densidad en bolsa d eplastico conteniendo 1 pza
4389,ARTICULOS DE FERRETERIA,Desarmador de lampara marca PRETUL modelo 21476 en blister conteniendo 1 pza
4390,APARATOS ELECTRICOS,Extension electrica marca VOLTECH
4391,LINTERNAS,Linterna plastica marca TRUPER modelo LIFLO-4D
4392,APARATOS ELECTRICOS,Extension electrica marca VOLTECH modelo ER-4x16 en empaque de carton
4393,ARTICULOS DE FERRETERIA,Pinzas de electricista marca PRETUL en blister conteniendo 1 pza
4394,ARTICULOS DE FERRETERIA,Flexometro marca PRETUL modelo PRO-5HEC en empaque de carton
4395,ARTICULOS DE FERRETERIA,Corroborador de  circuitos marca TRUPER modelo PROCO-19 en blister
4396,APARATOS ELECTRONICOS,caja de carton conteniendo maquina de soldadura modelo mega force 251 ac  hecho en China marca RED FORCE TOOLS Y ACCESORIOS
4397,APARATOS ELECTRONICOS,bolsa de plastico conteniendo maquina de soldar modelo RX550PRO  hecho en MUxico marca  LINCOLN ELECTRIC
4398,APARATOS ELECTRONICOS,empaque de carton conteniendo rebajadora modelo KNRO-1320 hecho en China marca KNOVA
4399,HERRAMIENTAS,blister conteniendo pinza de presion cont. net. 1 pieza hecho en China marca SURTEK
4400,HERRAMIENTAS,blister conteniendo juego de 4 dados de punta larga cont. net. 1 pieza hecho en Taiwan marca SURTEK
4401,HERRAMIENTAS,blister conteniuendo juego de 10 piezas de llaves conbinadas cont. net. 1 pieza hecho en Taiwan marca BLUE FORCE
4402,ARTICULOS DE FERRETERIA,caja de carton conteniendo cerradura de sobreponer de caja contenido 1 pieza hecho en China marca DEXTER
4403,ARTICULOS DE FERRETERIA,caja de carton conteniendo taquetes de plastico contenido 100 piezas 7.9 mm hecho en MUxico marca ALFA PLUS
4404,ARTICULOS DE FERRETERIA,caja de carton conteniendo bisagras contenido 20 piezas de 38 mm hecho en MUxico marca CIMSA
4405,ARTICULOS DE FERRETERIA,blister de plastico conteniendo pinzas de metal se dice para cortar cable contenido 1 pieza hecho en China marca STANLEY
4406,ARTICULOS DE FERRETERIA,blister de plastico conteniendo juego de tornillos y tuercas contenido 50 piezas hecho en China marca FOY TOOLS
4407,ARTICULOS DE FERRETERIA,blister de plastico conteniendo disco para sierra modelo 28078 hecho en China marca IRWIN
4408,ARTICULOS DE FERRETERIA,empaques de carton conteniendo multicontacto con supresor de picos modelo 1203 hecho en China marca SANELEC
4409,ARTICULOS DE FERRETERIA,empaque de carton conteniendo un herramienta portatil recargable modelo 2179 hecho en China marca SANELEC
4410,ARTICULOS DE FERRETERIA,empaque de carton conteniendo un multicontacto calibre 14 modelo 136202 hecho en China marca SURTEK
4411,ARTICULOS DE FERRETERIA,blister de carton conteniendo un desarmador punta plana hecho en MUxico marca TRUPER
4412,ARTICULOS DE FERRETERIA,blister conteniendo una pinza de punta y corte hecho en China marca TRUPER
4413,ARTICULOS DE FERRETERIA,blister conteniendo una pinza de presion de morder recto hecho en Taiwan marca VISE GRIP
4414,ARTICULOS DE FERRETERIA,caja de carton conteniendo 1 candado metalico y un par de llaves  hecho en China marca PHILLIPS ASSA
4415,ACCESORIOS ELECTRICOS,empaque de carton conteniendo audifonos modelo HMX-07 hecho en China marca VESTAX
4416,ACCESORIOS ELECTRICOS,empaque de carton conteniendo audifonos modelo TH-02  hecho en China marca TASCAM
4417,APARATOS ELECTRICOS,cajacon extractor de aire mrca AIRMATE mod EURO20
4418,ARTICULOS DE FERRETERIA,bolsa con cintillos mrca RAPSTYRAP mod RS1030
4419,ARTICULOS DE FERRETERIA,botella de embase de plastico conteniendo silicon neutro cont. net. 300 ml hecho en MUxico de la marca PRODUCTOS PENSYLVANIA
4420,ARTICULOS DE FERRETERIA,caja de carton conteniendo cerradura para perfiles de aluminio cont. 1 pieza modelo 549/549MC hecho en MUxico marca PHILLIPS
4421,ARTICULOS DE FERRETERIA,caja de carton conteniendo cerradura para perfiles de aluminio cont. 1 pieza modelo 590/595 hecho en MUxico marca PHILLIPS
4422,ARTICULOS DE FERRETERIA,caja de carton conteniendo kit adhesivo para espejo retovisor cont. net. 20 ml hecho en E.U.A. marca LOCTITE
4423,ARTICULOS DE FERRETERIA,blister de plastico conteniendo disco de diamante para corte de material de construccion modelo 2558 hecno en China marca HUML
4424,ARTICULOS DE FERRETERIA,empaque tipo blister conteniendo cinta de uso generico cont. net. 1 rollo de 24mm x 50 m hecho en MUxico marca TUCK
4425,ARTICULOS DE FERRETERIA,empaque tipo blister conteniendo pinzas de punta v corte modelo 03-12 conteniendo 1 pieza hecho en China  marca AKRON
4426,ARTICULOS DE FERRETERIA,empaque de plastico se dice conteniendo brocha modelo BRP-1/2 cont. net. 1 pieza hecho en China marca  PRETUL
4427,ARTICULOS DE FERRETERIA,empaque de carton conteniendo brocha de pelo de camello cont. 1 pza hecho en China marca EXITO
4428,ARTICULOS DE FERRETERIA,espatula con mango de la marca AKRON modelo 66-31 hecha en el Salvador marca AKRON
4429,ARTICULOS DE FERRETERIA,empaque de plastico conteniendo conector flexible T para lavabo modelo LBL3043 hecho en MUxico marca   COFLEX
4430,APARATOS ELECTRICOS,Extension electricadomestica marca VOLTECH modelo ED-4B en blister de plastico
4431,APARATOS ELECTRICOS,Barra multicontacto marca VOLTECH modelo NOL-4 en caja de carton
4432,PRODUCTOS ALIMENTICIOS,Jarabe sabor maple marca LAPROMESA en botella de vidrio
4433,PRODUCTOS ALIMENTICIOS,Jarabe de maiz sabor mapple sabor original marca MC CORMICK en botella de plastico cont. net. 235 ml
4434,PRODUCTOS ALIMENTICIOS,Jarabe de maiza marca BEBE KARO en botella de vidrio cont. net. 500 ml
4435,MIEL DE ABEJA,envase con miel de abeja natural marca CARLOTA
4436,MIEL DE ABEJA,envase con miel de abeja natural amrca CARLOTA
4437,MIEL DE ABEJA,envase con miel de abeja amrca HONEY VALLEY
4438,MIEL DE ABEJA,miel de abeja naturalmarca HONEY VALLEY
4439,MIEL DE ABEJA,miel de abeja marca VITA REAL
4440,MIEL DE ABEJA,envase con miel de abeja mrca VITA REAL
4441,PRENDAS DE VESTIR,Prenda de vestir para dama marca SIN MARCA
4442,PRENDAS DE VESTIR,Prenda de vestir para dama blusa marca SIN MARCA
4443,PRENDAS DE VESTIR,Brasier para dama marca CANDY modelo GS90045
4444,PRENDAS DE VESTIR,Boxer para niÑo marca WARDII modelo IP34051
4445,PRENDAS DE VESTIR,Ropa interior para dama marca CANDY modelo GS90009
4446,PRENDAS DE VESTIR,Boxer para dama marca INTIMAMENTE CITLALI
4447,PRENDAS DE VESTIR,Boxer para niÑo marca WARDI modelo 35069
4448,JOYERIA DE FANTASIA,Juego de collar y aretes marca INOALY
4449,ARTICULOS PARA DECORACION,Adorno con espejo marca INOALY
4450,ARTICULOS RELIGIOSOS,Incienso marca ANDHRA conteniendo 20 varitas
4451,JOYERIA DE FANTASIA,Pulcera para dama marca INOALY
4452,JOYERIA DE FANTASIA,Aretes para dama amrca INOALY
4453,JOYERIA DE FANTASIA,Dije marca INOALY
4454,JOYERIA DE FANTASIA,Juego de aretes y collar marca SIN MARCA en bolsa conteniendo 3 pzas
4455,ROPA INFANTIL,Vestido para niÑa marca D?OLYS
4456,ROPA INFANTIL,Bata para bebe marca ANNY
4457,ROPA INFANTIL,Vestido marca ANNY
4458,PRENDAS DE VESTIR,Saco para niÑa marca ANNY
4459,ROPA INFANTIL,Sueter marca TIROL
4460,ROPA INFANTIL,Camisa para niÑo marca CHAVITOS
4461,PANTALON,Pantalon para niÑa marca YALE
4462,ARTICULOS ESCOLARES,Minogomas con estuche marca IDEAS en blsiter conteniendo 6 pzas
4463,ARTICULOS PARA EL CABELLO,Cepillo y peine marca IDEA?S en blister conteniendo 2 pzas
4464,ARTICULOS ESCOLARES,Boligrafos marca IDEA?S DISNEY en blsiter conteniendo 2 pzas
4465,ARTICULOS ESCOLARES,Lonchera metalica marca IDEA?S en bolsa conteniendo 1 pza
4466,ARTICULOS ESCOLARES,Plumones marca IDEA?S en blister conteniendo 12 pzas
4467,PRENDAS DE VESTIR,Calcetin para dama marca SENSE
4468,PRENDAS DE VESTIR,Calceta para niÑo marca JIMANIA
4469,PRENDAS DE VESTIR,Calceta para niÑa marca POLO CLUB
4470,PRENDAS DE VESTIR,Calceta para dama marca ELE
4471,PRENDAS DE VESTIR,Calceta para niÑo marca DISNEY
4472,ARTICULOS DE BELLEZA,Lima amrca SIN MARCA  en bolsa
4473,ARTICULOS ESCOLARES,Crayones marca SIN MARCA en bolsa
4474,ARTICULOS ESCOLARES,Plumas marca SIN MARCA en bolsa
4475,ARTICULOS DE BELLEZA,UÑas postizas marca SIN MARCA en bolsa
4476,PLAYERAS,Playera deportiva marca UNDER ARMOUR
4477,PLAYERAS,Playera deportiva marca FORTY SEVEN
4478,ZAPATOS,Calzado deportivo marca UNDER ARMOUR
4479,ARTICULOS DE FERRETERIA,Conector para manguera hembra marca TOOLCRAFT modelo TC0893 en empaque de carton
4480,ARTICULOS DE FERRETERIA,Broca marca TRUPER modelo BRAU-1 en empaque de plastico
4481,ARTICULOS DE FERRETERIA,Broca para rotar marca TRUPER modelo BR00-RM en blister
4482,APARATOS ELECTRICOS,blister con luz de noche con apagador modelo FU0167 marca FULGORE
4483,APARATOS ELECTRICOS,blistercon luz de noche con apagador marca FULGORE modelo FU0167
4484,APARATOS ELECTRICOS,bolsa con calentador para gua mod 2 capacidad 5 hs narca -DAYCO ELEC
4485,APARATOS ELECTRICOS,bolsa con calentador para agua mod 2 cap 5hs marca DAYCOELEC
4486,ARTICULOS DE FERRETERIA,bliste con  pegamento de contacto 5000 uso genral marca RESISTOL
4487,ARTICULOS DE FERRETERIA,blister con pÑinzas de electricista modelo 7680 mrca SANTUL SANALEC
4488,ARTICULOS DE FERRETERIA,Brocha marca PERFECT modelo 00684
4489,ARTICULOS DE FERRETERIA,Masking uso general marca TUCK en bolsa de plastico
4490,APARATOS ELECTRICOS,e paque con barra multicontacto amrca LEON mod MSPL01
4491,APARATOS ELECTRICOS,empaque con barra multicontacto mrca LEON mod MSPL01
4492,APARATOS ELECTRICOS,empaquecon extension uso domestico marca LEON mod D002-08
4493,APARATOS ELECTRICOS,Empaque con Extension uso domestico modelo MD002-8 marca LEON
4494,ARTICULOS DE FERRETERIA,empauqe con valvula angular para agua mrca NACOBRE
4495,ARTICULOS DE FERRETERIA,e Ñquie con manguera flexible marca TOOLCRAFT
4496,APARATOS ELECTRICOS,Barra multicontacto marca FULLORE modelo FVO173 en empaque de carton
4497,APARATOS ELECTRICOS,Extension electrica marca SANALEC modelo SJT 3x16 en empaque de carton
4498,ARTICULOS DE FERRETERIA,Pinzetas de metal marca OBI en blister conteniendo 6 pzas
4499,ARTICULOS DE FERRETERIA,Brocha marca PERFECT modelo A00506 en bolsa de plastico
4500,ARTICULOS DE FERRETERIA,Pegamento instantaneo marca KOLA LOKA en blister de plastico cont. net. 2 g
4501,APARATOS ELECTRICOS,Supresor de  picos marca VOLTECH modelo MUL 645 en caja de carton
4502,APARATOS ELECTRICOS,Extension electrica rudo marca VOLTECH modelo CR-4X16 en blister de plastico
4503,APARATOS ELECTRICOS,Barra multicontacto marca VOLTECH modelo MUL-6 en empaque de carton
4504,ARTICULOS DE FERRETERIA,Brocha para todo tipo de pintura marca EXITO modelo rubi en blister
4505,ARTICULOS DE FERRETERIA,Desarmador ponte tipo gabinete marca CIT modelo 01-652 en blister conteniendo 1 pza
4506,ARTICULOS DE FERRETERIA,Pinzas de presion marca ROTTER modelo MO0891 en blister conteniendo 1 pza
4507,APARATOS ELECTRICOS,Roto martillo marca TRUPER modelo ROTO-3/8A2 en caja de carton conteniendo 1 pza
4508,APARATOS ELECTRICOS,Esmeriladora angular marca TRUPER modelo ESMA-4-1/2A4 en caja de carton conteniendo 1 pza
4509,APARATOS ELECTRICOS,Licuadora orbital marca TRUPER modelo LIOR-1/3PB en caja de carton conteniendo 1 pza
4510,APARATOS ELECTRICOS,Multicontacto marca TRUPER modelo MUL-6G en caja de carton conteniendo 1 pza
4511,APARATOS ELECTRICOS,Esmeriladora angular marca TRUPER modelo ESMA-4-1/2A3 en caja de carton
4512,APARATOS ELECTRICOS,Licuadora orbital marca PRETUL modelo LIOR-1/3P3 en empaque de carton conteniendo 1 pza
4513,APARATOS ELECTRICOS,Rotomartillo marca PRETUL modelo ROTO-1/2P3 en caja de carton conteniendo 1 pza
4514,APARATOS ELECTRICOS,Barra multicontacto marca VOLTECH en caja de carton conteniendo 1 pza
4515,APARATOS ELECTRICOS,Contacto marca VOLTECH modelo CODO-1 en blister conteniendo 1 pza
4516,APARATOS ELECTRICOS,Rotomartillo marca TRUPER modelo ROTO-3/8A3 en caja de carton conteniendo 1 pza
4517,APARATOS ELECTRICOS,Licuadora orbital marca PRETUL modelo LIOR-1/3PB en empaque de carton conteniendo 1 pza
4518,APARATOS ELECTRICOS,Esmeriladora angular marca TRUPER modelo ESMA-4-1/2T-GL en caja de carton conteniendo 1 pza
4519,APARATOS ELECTRICOS,cajacon interruptor unipolar color marfil modelo EZ001 marca BTICINO
4520,APARATOS ELECTRICOS,cajacon interruptor unipolar marca BTICINO marfil mod EZ001
4521,APARATOS ELECTRICOS,vajacon interuptor mrca IGOTO mod B5351-B
4522,APARATOS ELECTRICOS,cajacon interruptor mrca IGOTO mo B5351-B
4523,PRODUCTOS ALIMENTICIOS,envase con queso tipo manchego marca LOS VOLCANES
4524,PRODUCTOS ALIMENTICIOS,envas con queso tipo manchego amrca LALA cont net 700g
4525,PRODUCTOS ALIMENTICIOS,emapque con  queso tipo manchego marca GOLDEN HILL
4526,PRODUCTOS ALIMENTICIOS,emapque con queso tipo chihuahua mrca GOLDEN HILL
4527,PRODUCTOS ALIMENTICIOS,emapue con lo que manifiesta ser el visitado queso tipo chihuahua mrca GALLA PORADA
4528,PRODUCTOS ALIMENTICIOS,empaque que manifiesta el visitado sr queso tipo chihuahua mrca GALLA ÑPORADA
4529,ATUN,Lomo de atun aleta amarilla en aceite marca DOLORES en envase metalico cont. net. 140 g
4530,ATUN,Atun aleta amarillo ena gua marca EL DORADO en envase metalico cont. net. 140 g
4531,PRODUCTOS LACTEOS,Queso tipo manchego marca FUD en empaque de plastico cont. net. 400 g
4532,PRODUCTOS ALIMENTICIOS,emapquecon queso  tipo chihuahua mrca ESMERALDA
4533,PRODUCTOS ALIMENTICIOS,empaquecon queso tipo chihuahua marca ALPURA cont 400g
4534,PRODUCTOS ALIMENTICIOS,empaque con queso chihuahua mrca LALA cont 400g
4535,PRODUCTOS ALIMENTICIOS,empaque con queso manchego mrca PORTALES cont 500g
4536,PRODUCTOS ALIMENTICIOS,emapquecon queso tipo manchego mrca LA MANCHA COVADONGA cont 400g
4537,MIEL DE ABEJA,envasecon miel de abeja 100% pura mrca SELECTO BRAND
4538,MIEL DE ABEJA,envase con miel de abeja 1005 pura marca SELECTO
4539,MIEL DE ABEJA,envase con miel de abeja 100% pura mrca SELECTO
4540,PRODUCTOS ALIMENTICIOS,Aderezo de mayonesa marca HELLMAN?S cont. net. 390 g
